carat,cut,color,clarity,depth,table,price,x,y,z,resid
0.3,Very Good,G,VS1,61.4,58,605,4.32,4.35,2.66,0.974535334904931
0.3,Premium,G,VS1,61.4,60,605,4.3,4.33,2.65,0.974535334904931
0.3,Very Good,H,VVS2,60.6,58,605,4.33,4.35,2.63,0.974535334904931
0.3,Ideal,G,VS1,62.2,55,605,4.28,4.31,2.67,0.974535334904931
0.3,Ideal,H,VVS2,61.6,55,605,4.3,4.34,2.66,0.974535334904931
0.3,Good,G,VS1,63.1,56,605,4.24,4.26,2.68,0.974535334904931
0.3,Very Good,F,VS2,62.9,57,605,4.27,4.29,2.69,0.974535334904931
1.15,Ideal,I,VS1,61.3,56,5930,6.74,6.76,4.14,1.0049154037690806
1.22,Premium,H,VS2,62.7,58,5930,6.77,6.73,4.23,0.9101745979106054
1.21,Very Good,I,VS2,62,57,5931,6.78,6.83,4.22,0.9229710555819249
1.15,Very Good,D,SI1,61.7,58,5932,6.69,6.76,4.15,1.005254329706271
1.05,Ideal,I,VVS2,61.8,53,5932,6.56,6.57,4.06,1.1708062356802413
1.25,Ideal,H,SI2,62.2,55.4,5932,6.89,6.94,4.29,0.874160115655603
1.01,Ideal,F,SI1,61.7,56,5932,6.45,6.48,3.99,1.2495469483680046
1.09,Ideal,E,SI1,61.1,55,5935,6.66,6.7,4.08,1.1002567413972928
1,Ideal,E,SI1,62.9,56,5935,6.33,6.38,4,1.2712003086174632
1.15,Good,H,VS1,64.3,54,5935,6.66,6.62,4.27,1.0057627186120568
1.01,Ideal,H,VS2,61.7,56,5936,6.45,6.47,3.98,1.2503895289130937
1.13,Ideal,D,SI1,61.8,56,5936,6.74,6.68,4.15,1.035946708778659
1.21,Ideal,H,SI1,62,56,5936,6.86,6.81,4.24,0.9237491461700049
1.26,Ideal,G,SI2,60.9,55,5937,7,7.05,4.28,0.8632919206957145
1.19,Ideal,F,SI1,62.1,56,5937,6.81,6.84,4.24,0.9500740441648738
1.24,Ideal,H,SI2,59.5,61,5937,6.98,7.03,4.17,0.8867530527669634
1.14,Ideal,H,VS2,61.6,56,5937,6.72,6.68,4.13,1.0209352836410543
1.14,Premium,H,VS2,61.7,60,5937,6.74,6.67,4.14,1.0209352836410543
1.14,Ideal,H,VS2,61.7,57,5937,6.73,6.68,4.14,1.0209352836410543
1.5,Premium,H,SI2,60.2,59,5937,7.43,7.35,4.45,0.644560425322176
1,Very Good,F,VS2,62.1,58,5938,6.36,6.45,3.96,1.271842869851811
1.23,Ideal,H,SI1,62.3,57,5938,6.85,6.89,4.28,0.8990192057722344
1.11,Ideal,E,SI2,61.4,58,5938,6.63,6.66,4.08,1.0677767334400696
1,Ideal,E,SI1,61.7,55,5938,6.44,6.49,3.99,1.271842869851811
1,Very Good,G,VS2,61.2,56,5939,6.47,6.38,3.93,1.2720570569299265
1.01,Premium,D,SI1,62.3,60,5939,6.4,6.35,3.97,1.251021464321912
1.01,Premium,D,SI1,61.6,58,5939,6.47,6.42,3.97,1.251021464321912
1.01,Ideal,D,SI1,62,57,5939,6.44,6.37,3.97,1.251021464321912
1.01,Premium,D,SI1,62.8,60,5939,6.42,6.36,4.01,1.251021464321912
1.01,Ideal,D,SI1,60.8,56,5939,6.54,6.48,3.96,1.251021464321912
1.01,Very Good,G,VS2,63.1,57,5939,6.39,6.35,4.02,1.251021464321912
1,Premium,G,VS2,61.6,58,5940,6.39,6.43,3.95,1.2722712440080417
1,Very Good,G,VS2,63,58,5940,6.33,6.4,4.01,1.2722712440080417
1.23,Good,I,VS1,63.6,59,5940,6.85,6.76,4.33,0.8993220077950602
1,Premium,G,VS1,62.9,55,5940,6.39,6.33,4,1.2722712440080417
1.2,Very Good,I,VS2,60.5,60,5941,6.86,6.93,4.17,0.9374747124216223
1.06,Premium,F,VS2,61.2,57,5942,6.64,6.49,4.02,1.1542979421638755
1.02,Good,G,VS2,63.7,57,5943,6.24,6.31,4,1.2313646589694252
1.01,Very Good,G,VS2,61.4,59,5944,6.42,6.48,3.96,1.2520746900032742
1.22,Premium,H,VS2,61.4,62,5944,6.92,6.76,4.22,0.9123234080911706
1.17,Ideal,F,SI1,62.2,56,5944,6.73,6.71,4.18,0.9785996569577227
1.06,Ideal,D,SI1,62.7,54,5946,6.52,6.55,4.1,1.1550749855446656
1.01,Premium,G,VS2,62.1,60,5946,6.37,6.35,3.95,1.2524959802758184
1.01,Premium,G,VS2,59,61,5946,6.62,6.56,3.89,1.2524959802758184
1.01,Premium,G,VS2,61.8,59,5946,6.45,6.4,3.97,1.2524959802758184
1.01,Ideal,G,VS2,62.4,56,5946,6.42,6.39,4,1.2524959802758184
0.99,Ideal,F,VS1,61,55,5947,6.46,6.52,3.96,1.2954057449636323
1.25,Premium,D,SI2,63,62,5947,6.86,6.82,4.3,0.8763705677349755
1.2,Premium,D,SI2,61.4,60,5947,6.85,6.79,4.19,0.9384214971842098
1.2,Premium,G,SI1,61.5,61,5947,6.84,6.78,4.19,0.9384214971842098
1.03,Very Good,D,SI1,61.2,54,5948,6.53,6.61,4.02,1.2124152496813196
1.21,Ideal,H,SI1,62.4,56,5948,6.85,6.8,4.26,0.9256165635814005
1.21,Premium,H,SI1,62.5,58,5948,6.75,6.72,4.21,0.9256165635814005
1.17,Ideal,D,SI2,62.7,57,5949,6.72,6.7,4.21,0.9794228397108827
1.28,Premium,H,SI2,61.9,56,5949,7.02,6.94,4.32,0.8425059456874753
1.09,Very Good,H,SI1,62.5,57,5950,6.49,6.54,4.07,1.1030375082247494
1.25,Premium,H,SI2,62.1,58,5950,6.93,6.86,4.28,0.8768126581508492
1.25,Premium,H,SI2,60.4,59,5950,7.02,6.95,4.22,0.8768126581508492
1.01,Fair,G,VS2,65.1,56,5950,6.2,6.15,4.02,1.253338560820908
1.3,Premium,J,VS2,61.5,58,5951,7.05,7,4.32,0.8211737166962494
1.02,Good,G,VS1,64.3,57,5951,6.28,6.34,4.06,1.233022225395769
1.05,Premium,E,SI1,62.5,59,5951,6.5,6.43,4.04,1.1745562893683617
1.09,Premium,H,VS1,60.2,61,5951,6.7,6.66,4.02,1.1032228926799144
1.23,Ideal,H,SI2,60.6,57,5951,6.98,6.94,4.22,0.9009874189206076
1.05,Very Good,D,SI1,59.3,59,5952,6.63,6.69,3.95,1.174753660615105
1.12,Premium,H,VS1,62.1,58,5952,6.64,6.6,4.11,1.0543281522698935
1.04,Ideal,D,SI1,61.7,57,5952,6.55,6.51,4.03,1.1937446381406116
1.27,Very Good,I,SI1,63.1,59,5953,6.83,6.87,4.32,0.8542266898675834
1.01,Good,E,VS2,63.4,56,5954,6.35,6.37,4.03,1.2541811413659991
1.2,Very Good,I,VS2,62.3,56,5955,6.76,6.81,4.23,0.9396838768676595
1.2,Very Good,I,SI1,62.9,54,5955,6.75,6.77,4.25,0.9396838768676595
1.02,Premium,E,SI1,61.4,58,5956,6.48,6.45,3.97,1.2340582044122332
1.19,Very Good,E,SI1,58,63,5956,6.9,6.97,4.02,0.9531145371477154
1.1,Premium,G,VS1,62.2,59,5958,6.61,6.57,4.1,1.0877452886420633
1.32,Premium,H,VS1,61.3,58,5958,7.09,7.01,4.32,0.8013716123942392
1.22,Ideal,I,VS2,62.5,57,5960,6.83,6.9,4.29,0.9147791911546732
1.11,Ideal,E,SI2,60.6,56,5962,6.76,6.78,4.1,1.072092435966604
1.3,Ideal,H,VS1,62.2,57,5962,7.01,6.98,4.35,0.8226915978731368
1.21,Premium,I,VS2,62.3,58,5962,6.82,6.79,4.24,0.9277952172280282
1.36,Premium,I,SI2,62.7,58,5963,7.08,7.01,4.42,0.7629065416686657
1.01,Premium,G,VVS2,61.5,61,5963,6.44,6.38,3.94,1.2560769475924503
1.04,Very Good,G,VS2,61.3,58,5964,6.45,6.53,3.98,1.196151381362669
1.2,Ideal,E,SI2,62.5,55,5964,6.77,6.84,4.25,0.9411040540115401
1.22,Very Good,I,VS1,61.6,60,5966,6.86,6.8,4.21,0.9157001098034858
1.12,Very Good,D,SI1,62.2,59,5966,6.65,6.67,4.14,1.0568080908000967
1.07,Premium,G,VS1,59.6,58,5967,6.66,6.7,3.98,1.141057363533437
1,Premium,G,VS2,61.5,58,5967,6.39,6.36,3.92,1.2780542951171703
1,Very Good,G,VS2,63.5,59,5967,6.33,6.23,3.99,1.2780542951171703
1,Premium,G,VS2,60,59,5967,6.52,6.47,3.9,1.2780542951171703
1,Premium,G,VS2,63,59,5967,6.45,6.32,4.02,1.2780542951171703
1,Ideal,G,VS2,62.6,57,5967,6.47,6.4,4.03,1.2780542951171703
1.35,Ideal,J,VS2,61.4,57,5969,7.13,7.1,4.37,0.77317772813554
1.38,Ideal,J,SI2,62.6,56,5969,7.05,7.16,4.45,0.7452176493755983
1.24,Premium,D,SI2,59.1,59,5969,7.03,6.98,4.14,0.8915325874963791
1.01,Good,E,VS2,61.2,62,5972,6.34,6.38,3.89,1.2579727538189007
1.24,Premium,I,SI1,58.9,59,5972,7.08,7.02,4.15,0.8919806688772607
1.21,Ideal,H,SI1,61.2,57,5973,6.86,6.93,4.22,0.9295070165218072
1.01,Ideal,E,SI1,62.2,57,5973,6.41,6.35,3.97,1.2581833989551752
1.01,Very Good,E,SI1,63.1,57,5973,6.4,6.37,4.03,1.2581833989551752
1.01,Premium,E,SI1,60,59,5973,6.53,6.47,3.9,1.2581833989551752
1.55,Very Good,E,I1,61.6,58,5974,7.42,7.52,4.6,0.6138997272570292
1.03,Ideal,F,SI1,62,56,5974,6.47,6.5,4.02,1.2177149800935119
1.07,Premium,F,VS2,61.6,60,5974,6.56,6.53,4.03,1.1423959594015005
1.25,Premium,I,VS2,61,59,5975,6.89,6.98,4.23,0.8804967449498031
1.25,Very Good,I,VS2,62.7,58,5975,6.74,6.95,4.29,0.8804967449498031
1.25,Ideal,J,VVS2,61.1,57,5975,6.91,6.94,4.23,0.8804967449498031
1.01,Very Good,F,SI1,61.3,60,5975,6.39,6.43,3.93,1.2586046892277196
1.2,Good,H,SI1,63.6,57,5975,6.79,6.74,4.3,0.9428398260762829
1.2,Premium,G,VS1,62.9,59,5975,6.75,6.69,4.23,0.9428398260762829
1.2,Premium,H,SI1,62.9,55,5975,6.77,6.74,4.25,0.9428398260762829
1.26,Very Good,E,SI2,62.9,59,5976,6.82,6.85,4.3,0.8689628630752202
1.24,Ideal,I,SI1,61.1,60,5976,6.94,6.91,4.23,0.8925781107184378
1.24,Ideal,I,SI1,62.4,57,5976,6.89,6.87,4.29,0.8925781107184378
1.02,Very Good,H,VS1,63.1,57,5977,6.38,6.44,4.04,1.2384093162813816
1.02,Premium,G,VS2,62.6,59,5978,6.39,6.43,4.01,1.2386165120846748
0.9,Ideal,G,VVS1,62.8,56,5978,6.12,6.18,3.86,1.5276727969841373
1.22,Very Good,I,VS2,63.3,57,5979,6.74,6.82,4.29,0.9176954335425815
1.51,Good,D,I1,57,64,5979,7.48,7.53,4.28,0.6419323421564752
1.23,Premium,H,VS2,59.3,58,5979,7,6.94,4.13,0.9052266472401792
1.25,Ideal,J,VVS2,62.1,56,5980,6.81,6.84,4.24,0.8812335623095938
0.94,Premium,D,VS1,62.3,58,5980,6.34,6.28,3.93,1.4207813342675337
1.21,Premium,F,SI2,59,60,5982,6.94,6.99,4.11,0.9309075795803521
1.07,Ideal,F,SI1,62.7,56,5982,6.47,6.53,4.08,1.1439257832507141
0.95,Ideal,E,VS1,61.5,57,5983,6.28,6.3,3.87,1.3965079878193938
1.06,Premium,D,SI1,58.9,61,5983,6.69,6.63,3.92,1.1622626368169744
1.26,Premium,I,VS2,61,59,5983,6.97,6.91,4.23,0.8699807245279519
1,Good,E,VS2,63.3,59,5984,6.29,6.34,4,1.2816954754451384
1.28,Very Good,H,SI2,60.2,58,5984,7.03,7.13,4.26,0.8474626960823423
1.22,Ideal,H,SI1,61.9,56,5985,6.86,6.83,4.24,0.9186163521913953
1.2,Very Good,I,VS2,62.1,60,5986,6.78,6.72,4.19,0.9445755981410245
1.14,Premium,H,VS2,60.2,58,5986,6.74,6.81,4.08,1.0293613959702443
1.01,Good,D,VS2,60.1,64,5986,6.36,6.32,3.81,1.2609217857267145
1.44,Good,G,I1,63.2,54.8,5987,7.18,7.21,4.54,0.6960108514567451
1.05,Very Good,G,VS2,63,57,5987,6.48,6.51,4.09,1.1816616542511142
1,Very Good,D,SI1,59.3,61,5987,6.45,6.5,3.84,1.282338036679487
1.01,Very Good,F,VS2,61.4,54,5988,6.4,6.47,3.95,1.2613430759992612
1.01,Very Good,F,VS2,59.9,61,5988,6.46,6.5,3.88,1.2613430759992612
1.01,Good,H,VVS2,63.3,57,5988,6.35,6.39,4.03,1.2613430759992612
1.01,Premium,F,VS2,62.1,60,5988,6.36,6.43,3.97,1.2613430759992612
1.01,Premium,F,VS2,62.7,58,5988,6.39,6.4,4.01,1.2613430759992612
1.01,Very Good,F,VS2,61.1,56,5988,6.49,6.56,3.99,1.2613430759992612
1.01,Good,F,VS2,63.6,59,5988,6.32,6.36,4.03,1.2613430759992612
1.01,Good,F,VS2,63.2,58,5988,6.33,6.36,4.01,1.2613430759992612
1.2,Premium,F,SI2,62.8,57,5988,6.78,6.73,4.24,0.9448911930618882
1.21,Very Good,H,SI2,61.1,55.7,5989,6.87,6.92,4.21,0.9319969064036672
0.92,Ideal,G,VS2,62,57,5989,6.21,6.24,3.86,1.4751376382886963
1.15,Ideal,H,VS2,62.6,57,5989,6.75,6.69,4.21,1.014913718916194
1.54,Good,I,SI2,57.9,62,5989,7.63,7.5,4.38,0.6221530264680684
1.16,Ideal,E,SI2,61.9,55,5991,6.71,6.77,4.17,1.0006283636432967
0.93,Ideal,E,SI1,61.9,56,5992,6.24,6.27,3.87,1.4493786949766214
1.09,Premium,H,VS2,62.3,57,5993,6.63,6.53,4.1,1.1110090397967949
1.82,Fair,H,I1,67.3,58,5993,7.5,7.47,5.04,0.47054976501466583
1.05,Ideal,H,VS2,61.4,55,5993,6.53,6.57,4.02,1.182845881731573
1.04,Ideal,H,VS2,61.8,55,5994,6.51,6.52,4.03,1.2021682394178133
1.54,Ideal,I,SI2,61.4,55,5994,7.52,7.43,4.59,0.6226724395808318
1.01,Ideal,G,VS2,61.7,57,5995,6.48,6.45,3.99,1.2628175919531663
1.28,Ideal,G,SI2,61.4,57,5995,6.99,6.96,4.28,0.8490205319207283
1.01,Very Good,G,VS1,63.1,57,5995,6.38,6.33,4.01,1.2628175919531663
1.21,Ideal,F,SI2,61.8,57,5996,6.82,6.87,4.23,0.9330862332269794
1.2,Ideal,G,SI1,60.5,56,5996,6.84,6.87,4.15,0.9461535727453364
1.33,Ideal,J,SI1,62.5,56,5996,7.05,6.99,4.39,0.7963467985475058
1.29,Premium,G,SI2,62,58,5996,7.03,6.97,4.34,0.8381597546149987
1.22,Premium,H,SI1,62.4,58,5997,6.82,6.77,4.24,0.920458189489023
0.96,Very Good,E,VS2,58.7,58,5997,6.47,6.51,3.81,1.3754267911776543
1.21,Premium,D,SI2,62.2,60,5997,6.83,6.8,4.24,0.933241851344597
1.26,Ideal,H,SI2,61,56,5998,6.99,6.95,4.25,0.8721618562123777
1.26,Premium,H,SI2,58.6,59,5998,7.09,7.04,4.14,0.8721618562123777
1.02,Premium,D,SI1,62.5,59,5998,6.4,6.34,3.98,1.2427604281505313
1.7,Very Good,F,I1,63.1,56,5998,7.62,7.51,4.78,0.5279703935641485
1.02,Premium,G,VS2,62.7,61,5998,6.39,6.34,3.99,1.2427604281505313
1.02,Premium,D,SI1,62.3,59,5998,6.42,6.38,3.99,1.2427604281505313
1.26,Very Good,F,SI2,63.4,55,5998,6.92,6.9,4.38,0.8721618562123777
1.02,Premium,D,SI1,60.6,59,5998,6.53,6.47,3.94,1.2427604281505313
1.01,Very Good,G,VS2,59.2,59,5999,6.52,6.59,3.88,1.2636601724982564
1.01,Good,G,VS2,63.1,59,5999,6.37,6.4,4.03,1.2636601724982564
1.01,Premium,G,VS2,62.4,58,5999,6.38,6.41,3.99,1.2636601724982564
1.01,Ideal,G,VS2,61.8,56,5999,6.42,6.45,3.98,1.2636601724982564
1,Premium,G,VS1,60.9,60,6000,6.51,6.41,3.91,1.2851224686949911
1.2,Very Good,H,VS2,63.3,57,6000,6.78,6.68,4.26,0.9467847625870611
1.26,Very Good,G,SI2,61.3,55,6001,6.94,7,4.27,0.8725980825492642
1.21,Premium,J,VVS1,61.3,59,6001,6.86,6.81,4.19,0.9338643238150619
1.07,Very Good,D,SI1,60.2,55,6002,6.64,6.68,4.01,1.147750342873753
2.03,Fair,H,I1,64.4,59,6002,7.91,7.85,5.07,0.3924481195533835
2.03,Fair,H,I1,66.6,57,6002,7.81,7.75,5.19,0.3924481195533835
0.8,Ideal,D,VVS2,61.9,56,6004,5.91,5.95,3.67,1.869120802791483
1.01,Good,E,VS2,65.4,56,6004,6.18,6.23,4.06,1.2647133981796204
1.23,Ideal,G,SI2,58.8,60,6005,7.01,7.08,4.14,0.9091630735369259
1.13,Premium,H,VS1,58.9,58,6005,6.81,6.78,4,1.0479885421522661
1,Premium,G,VS1,60.6,59,6006,6.42,6.48,3.91,1.2864075911636863
1.2,Ideal,E,SI2,61.3,56,6006,6.85,6.88,4.21,0.9477315473496482
1.5,Fair,J,SI1,64.9,58,6006,7.09,7.03,4.58,0.6520515267786732
1.5,Good,G,SI2,57.5,63,6006,7.53,7.49,4.32,0.6520515267786732
1.5,Good,G,SI2,57.5,63,6006,7.53,7.49,4.32,0.6520515267786732
1.5,Good,G,SI2,57.9,61,6006,7.52,7.48,4.35,0.6520515267786732
1.02,Very Good,F,VS2,63.3,58,6007,6.36,6.38,4.03,1.244625190380168
1.27,Very Good,I,VS2,62.6,59,6007,6.86,6.95,4.32,0.8619754285292409
1.73,Fair,H,SI2,65.9,58,6007,7.52,7.45,4.93,0.5134867670638423
1.59,Premium,E,SI2,62.3,58,6010,7.42,7.37,4.61,0.5917837940809132
1.34,Ideal,J,VS1,62,57,6010,7.12,7.04,4.39,0.7882489314534604
1.04,Ideal,G,VS2,62.5,57,6012,6.45,6.54,4.06,1.2057783542508993
1.22,Premium,E,SI2,61.5,58,6012,6.84,6.86,4.21,0.9227604861110561
1.22,Premium,I,VS1,61.1,58,6012,6.84,6.91,4.2,0.9227604861110561
1.22,Ideal,I,SI1,61.7,57,6012,6.85,6.82,4.22,0.9227604861110561
1,Very Good,F,VS2,61.6,56,6013,6.42,6.47,3.97,1.2879069007104986
1.17,Ideal,I,VS1,62.2,53,6013,6.78,6.81,4.23,0.989959578951344
1.18,Ideal,H,SI1,61.4,55,6013,6.84,6.78,4.18,0.9759406321204122
1.23,Ideal,J,VS2,61.2,57,6015,6.93,6.88,4.23,0.9106770836510594
1.21,Ideal,G,SI2,62,56,6017,6.83,6.81,4.23,0.9363542136969203
1.36,Premium,I,VS2,59.3,58,6017,7.21,7.18,4.27,0.7698153045816462
0.9,Ideal,E,VS2,62.3,57,6018,6.16,6.19,3.85,1.5378947628388324
1.01,Very Good,G,VS2,62.4,58,6019,6.42,6.4,4,1.267873075223705
1.2,Very Good,H,SI1,58.9,60,6019,6.94,7.02,4.11,0.9497829143352537
1.2,Very Good,H,SI1,62.9,56,6019,6.74,6.8,4.26,0.9497829143352537
1.2,Very Good,H,SI1,62.5,59,6019,6.66,6.72,4.18,0.9497829143352537
1.2,Very Good,H,SI1,61,58,6019,6.84,6.92,4.2,0.9497829143352537
1.2,Very Good,H,SI1,61.2,57,6019,6.78,6.91,4.19,0.9497829143352537
1.2,Very Good,H,SI1,62.1,58,6019,6.72,6.77,4.19,0.9497829143352537
1.01,Ideal,G,VS2,60.8,59,6019,6.52,6.5,3.96,1.267873075223705
1.01,Ideal,G,VS2,62.5,57,6019,6.43,6.4,4.01,1.267873075223705
1,Good,D,SI1,64.1,57,6020,6.32,6.29,4.04,1.2894062102573098
1,Very Good,F,VS1,58.4,63,6021,6.58,6.47,3.81,1.2896203973354248
1.2,Premium,I,VS1,62.8,56,6021,6.8,6.74,4.25,0.9500985092561166
1,Very Good,H,VVS1,62.3,60,6022,6.28,6.36,3.94,1.2898345844135406
1.21,Very Good,H,SI1,62.8,56,6022,6.8,6.83,4.28,0.9371323042850025
1.21,Good,H,SI1,58.2,58,6022,6.98,7.01,4.07,0.9371323042850025
1.07,Premium,G,VS2,60.1,60,6022,6.76,6.6,3.99,1.1515749024967914
1.26,Premium,I,VS2,62.4,58,6023,6.88,6.94,4.31,0.875797075686421
1.01,Ideal,G,VS2,59.7,57,6024,6.49,6.44,3.86,1.2689263009050666
1.21,Ideal,H,SI1,62.6,53,6025,6.87,6.8,4.28,0.937599158637851
1.66,Good,F,I1,62.1,57.7,6025,7.56,7.6,4.71,0.551936990346764
1.21,Good,G,VS1,63.7,57,6025,6.73,6.67,4.27,0.937599158637851
1.21,Ideal,G,VS1,62.5,57,6025,6.77,6.7,4.21,0.937599158637851
1.21,Premium,H,SI1,59.5,58,6025,7.02,6.96,4.16,0.937599158637851
1.2,Premium,G,SI1,63,58,6026,6.72,6.68,4.22,0.9508874965582721
1.01,Premium,G,VS2,61.6,58,6027,6.45,6.4,3.96,1.2695582363138858
1.01,Premium,G,VS2,59.1,58,6027,6.63,6.56,3.9,1.2695582363138858
1.01,Ideal,G,VS2,63,57,6027,6.42,6.35,4.02,1.2695582363138858
1.05,Very Good,G,VS2,60.1,55,6028,6.65,6.73,4.02,1.1897538753675814
1.5,Very Good,F,I1,63.2,57,6028,7.29,7.24,4.59,0.6544399939097307
1,Good,G,VS1,63.9,55,6028,6.34,6.28,4.03,1.2911197068822349
1.25,Ideal,H,SI2,61.6,55,6030,6.89,6.94,4.26,0.8886017359075
1,Good,F,VS2,62.1,61,6030,6.31,6.38,3.94,1.2915480810384676
1.21,Premium,D,SI2,60.9,58,6031,6.89,6.83,4.18,0.9385328673435488
1.57,Premium,J,SI2,59.6,56,6031,7.59,7.5,4.5,0.6065836216606847
1.27,Very Good,I,VS2,63.3,63,6031,6.87,6.82,4.33,0.8654193123788669
1.25,Good,F,SI2,59,61,6032,7.01,7.06,4.15,0.8888964628514162
1.1,Premium,G,VS2,60.3,57,6032,6.73,6.68,4.04,1.1012553845399338
1.02,Premium,E,VS2,60.3,60,6032,6.58,6.48,3.94,1.24980508546249
1.14,Premium,F,SI1,61.1,59,6033,6.75,6.7,4.11,1.0374435853472255
1.14,Premium,F,SI1,59.6,58,6033,6.8,6.78,4.05,1.0374435853472255
1.03,Very Good,G,VS2,62.1,57,6036,6.41,6.48,4,1.230352798768737
1.03,Very Good,G,VS2,62.3,57,6036,6.43,6.51,4.03,1.230352798768737
1.16,Ideal,H,SI1,62.2,54,6036,6.72,6.75,4.19,1.0081443503506826
1.01,Very Good,F,VS2,58.5,60,6037,6.52,6.54,3.82,1.2716646876766098
1.01,Good,F,VS2,64.1,59,6037,6.16,6.23,3.97,1.2716646876766098
1,Good,F,VS2,63.7,59,6037,6.32,6.27,4.01,1.2930473905852786
1,Premium,H,VVS2,60.3,59,6037,6.46,6.41,3.88,1.2930473905852786
1,Premium,F,VS2,58.7,62,6037,6.6,6.51,3.85,1.2930473905852786
1.23,Premium,F,SI2,61.2,58,6038,6.91,6.84,4.21,0.9141593069135654
1.51,Premium,H,I1,61.9,58,6038,7.39,7.34,4.56,0.6482668476234823
0.99,Ideal,F,SI1,62.1,58,6038,6.33,6.4,3.95,1.3152278271549371
1.23,Very Good,H,VS2,58.5,62,6039,6.98,7,4.09,0.9143107079249783
1.01,Ideal,F,SI1,62.7,54,6039,6.38,6.44,4.02,1.2720859779491538
1,Very Good,D,SI1,61.4,63,6040,6.35,6.41,3.92,1.2936899518196259
1.02,Ideal,D,SI1,61.2,56,6040,6.51,6.56,4,1.2514626518888328
1.07,Ideal,G,VS2,62.2,57,6040,6.55,6.5,4.06,1.155017006157526
1.07,Premium,G,VS2,62.2,58,6040,6.54,6.48,4.05,1.155017006157526
1.35,Very Good,I,SI2,61,60,6041,7.09,7.15,4.34,0.7825040468532072
1.15,Premium,D,SI1,61.7,58,6041,6.76,6.69,4.15,1.0237257932831396
1.01,Fair,F,VS2,69,61,6041,6.06,5.99,4.16,1.2725072682216987
1.3,Good,H,SI2,63.7,57,6042,6.94,6.87,4.4,0.8337307337050471
1.01,Very Good,E,VS2,62.6,56,6043,6.39,6.43,4.01,1.2729285584942442
1,Ideal,E,VS2,62,55,6043,6.42,6.38,3.97,1.2943325130539736
1.09,Ideal,E,SI1,61.1,55,6043,6.7,6.66,4.08,1.120278262554986
1.03,Ideal,F,SI1,61.3,57,6044,6.47,6.53,3.98,1.23198348504941
1.22,Premium,I,VS2,59.3,59,6045,6.96,7.01,4.14,0.927825538679529
1.13,Ideal,H,VS2,62,57,6045,6.61,6.69,4.12,1.0549693151224715
1.27,Ideal,G,SI2,61.8,56,6045,6.96,6.93,4.29,0.8674282446244809
1.26,Ideal,G,SI2,60.9,55,6046,7.05,7,4.28,0.8791414776025415
1.22,Premium,D,SI2,62,60,6046,6.8,6.74,4.2,0.9279790251209994
1.23,Ideal,H,SI1,62.3,57,6046,6.89,6.85,4.28,0.9153705150048722
1.51,Good,I,SI1,63.8,57,6046,7.21,7.18,4.59,0.6491257636190089
1.51,Good,I,SI1,63.8,57,6046,7.21,7.18,4.59,0.6491257636190089
1.01,Very Good,G,VS2,61.9,58,6047,6.37,6.42,3.96,1.2737711390393327
1.02,Very Good,F,VS2,61.8,57,6047,6.4,6.44,3.97,1.2529130225118816
1.02,Very Good,D,SI1,62.8,56,6047,6.39,6.44,4.03,1.2529130225118816
1,Premium,F,VS2,62.1,58,6047,6.45,6.36,3.96,1.2951892613664355
1,Premium,G,VS2,60.6,60,6048,6.4,6.3,3.85,1.295403448444553
1,Premium,G,VS2,61.3,62,6048,6.43,6.32,3.91,1.295403448444553
1.2,Premium,H,VS2,62.4,57,6048,6.73,6.67,4.18,0.9543590406877589
1,Ideal,E,VS2,61.9,56,6048,6.45,6.4,3.98,1.295403448444553
1,Premium,G,VS2,63,58,6048,6.4,6.33,4.01,1.295403448444553
1,Premium,G,VS2,62,57,6048,6.43,6.37,3.97,1.295403448444553
1,Premium,G,VS2,59.3,60,6048,6.55,6.51,3.87,1.295403448444553
1,Premium,G,VS2,58.6,61,6048,6.61,6.57,3.86,1.295403448444553
1.5,Premium,J,SI2,61,60,6048,7.34,7.3,4.46,0.6566113276652382
1,Premium,G,VS2,62.2,58,6048,6.54,6.49,3.94,1.295403448444553
1.35,Ideal,J,VS1,62.3,54,6048,7.17,7.06,4.43,0.7834107722840921
1,Very Good,G,VS2,63.3,58,6048,6.39,6.27,4.01,1.295403448444553
1,Premium,G,VS2,61.6,58,6048,6.43,6.39,3.95,1.295403448444553
0.3,Ideal,G,VS1,61.7,57,605,4.3,4.32,2.66,0.974535334904931
0.3,Premium,G,VS1,62.2,59,605,4.28,4.31,2.67,0.974535334904931
0.3,Ideal,F,VS2,62,54,605,4.31,4.34,2.68,0.974535334904931
0.3,Very Good,H,VVS2,62.9,57,605,4.28,4.31,2.7,0.974535334904931
0.3,Very Good,G,VS1,62.9,57,605,4.28,4.31,2.7,0.974535334904931
0.3,Ideal,F,VS2,61.9,55,605,4.31,4.32,2.67,0.974535334904931
0.3,Very Good,F,VS2,62.9,57,605,4.26,4.29,2.69,0.974535334904931
0.3,Good,G,VS1,63.6,57,605,4.23,4.26,2.7,0.974535334904931
0.3,Ideal,H,VVS2,61.1,55,605,4.32,4.36,2.65,0.974535334904931
0.3,Very Good,F,VS2,62.8,55,605,4.27,4.33,2.7,0.974535334904931
0.3,Premium,G,VS1,61.9,59,605,4.3,4.32,2.67,0.974535334904931
0.3,Ideal,G,VS1,61.9,56,605,4.29,4.34,2.67,0.974535334904931
0.3,Very Good,F,VS2,62.9,57,605,4.29,4.33,2.71,0.974535334904931
